STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2014,,20.87,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2014,,19.99,,PRT,Portugal,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,CHE,Switzerland,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2014,,17.6,,CHE,Switzerland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2014,,20.49,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2014,,17.47,,SVN,Slovenia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2014,,14.42,,NZL,New Zealand,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,JPN,Japan,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2014,,25.97,,JPN,Japan,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2014,,17.84,,BEL,Belgium,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2014,,15.9,,NOR,Norway,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,SWE,Sweden,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2014,,19.41,,SWE,Sweden,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,SWE,Sweden,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,19.62,,SWE,Sweden,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,16.15,,NOR,Norway,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,18.07,,BEL,Belgium,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,JPN,Japan,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,26.29,,JPN,Japan,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,14.67,,NZL,New Zealand,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,17.91,,SVN,Slovenia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,20.9,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,CHE,Switzerland,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,17.79,,CHE,Switzerland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,20.45,,PRT,Portugal,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,21.05,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,21.86,,ITA,Italy,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,CAN,Canada,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,16.03,,CAN,Canada,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,12.69,,KOR,Korea,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,12.93,,IRL,Ireland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,10.97,,ISR,Israel,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,LUX,Luxembourg,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,14.18,,LUX,Luxembourg,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,NLD,Netherlands,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,17.8,,NLD,Netherlands,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,GBR,United Kingdom,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,17.84,,GBR,United Kingdom,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,DNK,Denmark,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,18.57,,DNK,Denmark,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,8.08,,COL,Colombia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,17.84,,CZE,Czechia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,CHL,Chile,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,10.61,,CHL,Chile,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,18.41,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,TUR,Turkey,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,7.97,,TUR,Türkiye,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,17.84,,HUN,Hungary,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,14.92,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,CRI,Costa Rica,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,7.36,,CRI,Costa Rica,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,ISL,Iceland,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,13.53,,ISL,Iceland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,18.45,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,19.95,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,6.78,,MEX,Mexico,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,15.42,,POL,Poland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,USA,United States,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,14.87,,USA,United States,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,13.96,,SVK,Slovak Republic,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,18.66,,LTU,Lithuania,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,LVA,Latvia,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,19.39,,LVA,Latvia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,18.45,,ESP,Spain,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2015,,18.76,,EST,Estonia,B,Time series break,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,18.67,,ESP,Spain,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,LVA,Latvia,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,19.63,,LVA,Latvia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,18.92,,LTU,Lithuania,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,14.45,,SVK,Slovak Republic,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,USA,United States,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,15.24,,USA,United States,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,15.96,,POL,Poland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,6.94,,MEX,Mexico,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,20.47,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,18.45,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,ISL,Iceland,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,13.86,,ISL,Iceland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,CRI,Costa Rica,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,7.6,,CRI,Costa Rica,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,19.02,,EST,Estonia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,15.18,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,18.19,,HUN,Hungary,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,TUR,Turkey,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,8.25,,TUR,Türkiye,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,18.86,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,CHL,Chile,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,10.93,,CHL,Chile,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,18.31,,CZE,Czechia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,8.32,,COL,Colombia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,DNK,Denmark,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,18.83,,DNK,Denmark,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,NLD,Netherlands,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,18.17,,NLD,Netherlands,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,LUX,Luxembourg,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,14.22,,LUX,Luxembourg,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,11.22,,ISR,Israel,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,13.21,,IRL,Ireland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,13.07,,KOR,Korea,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,CAN,Canada,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,16.39,,CAN,Canada,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,22.14,,ITA,Italy,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,21.05,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_POP_BROAD(2.4),Population by broad age groups - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,POP,Population,Y_GE65,65 years or over,_T,Total,PT_POP,Percentage of population,2016,,20.88,,PRT,Portugal,A,Normal value,0,Units,2,Two
